
03-10-2020 10:09 | GenerateDTRController | Undefined variable: d (GDTRCA00000)
03-13-2020 13:59 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:00 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:00 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:00 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:00 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:00 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:00 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:01 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:02 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:02 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:02 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:02 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:03 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:04 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:04 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:04 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:06 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:06 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:07 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:08 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:15 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:17 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:17 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:17 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:18 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:18 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:18 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:18 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:19 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:19 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:19 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:19 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:20 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:20 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:20 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:20 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:20 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:20 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:20 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:21 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:22 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:22 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:22 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:23 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:24 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:24 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:24 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:24 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:25 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:26 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:26 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:26 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:26 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:28 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:33 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:33 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:37 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:41 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:41 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:43 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:43 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:43 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:44 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:44 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 14:44 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:28 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:28 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:28 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:28 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:29 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:29 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:29 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:30 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:30 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:30 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 15:30 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-13-2020 19:02 | GenerateDTRController | A non well formed numeric value encountered (GDTRCA00000)
03-13-2020 19:03 | GenerateDTRController | A non well formed numeric value encountered (GDTRCA00000)
03-13-2020 19:04 | GenerateDTRController | A non well formed numeric value encountered (GDTRCA00000)
03-13-2020 19:05 | GenerateDTRController | A non well formed numeric value encountered (GDTRCA00000)
03-13-2020 19:05 | GenerateDTRController | A non well formed numeric value encountered (GDTRCA00000)
03-16-2020 09:45 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:05 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:08 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:09 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:17 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:19 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:20 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:20 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:21 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 10:22 | GenerateDTRController | Missing Parameter (DTRS) (GDTRCB00001)
03-16-2020 11:20 | DTR | SQLSTATE[22007]: Invalid datetime format: 7 ERROR:  invalid input syntax for type date: "BASIC" (SQL: select "hr_dtr_sum_hdr".*, "hr_dtr_sum_employees".* from "hr_dtr_sum_employees" left join "hr_dtr_sum_hdr" on "hr_dtr_sum_hdr"."code" = "hr_dtr_sum_employees"."dtr_sum_id" where "hr_dtr_sum_hdr"."orig_date_from" = 2020-03-01 and "hr_dtr_sum_hdr"."orig_date_to" = BASIC and "hr_dtr_sum_hdr"."empid" = undefined) (D00004)
03-18-2020 10:14 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:14 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:14 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:15 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:15 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:29 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:30 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:31 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:31 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:31 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:32 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:32 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:32 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:32 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:35 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:37 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:43 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:43 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:46 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:46 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:47 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:47 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:47 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:47 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:47 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:47 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:48 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:48 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:48 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:50 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:53 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:53 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:57 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:57 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:57 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:57 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:57 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:58 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 10:58 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:00 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:00 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:01 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:01 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:02 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:07 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:08 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:16 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:17 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 11:18 | SyncSystemSettings | Undefined property: stdClass::$hy (SSS00001)
03-18-2020 18:22 | GenerateDTRController | SQLSTATE[42703]: Undefined column: 7 ERROR:  column "cancel" does not exist LINE 1: ... = $1 and "datefrom" >= $2 and "dateto" <= $3 and "cancel" =...                                                              ^ (SQL: select * from "hr_ob" where ("empid" = CH -28 and "datefrom" >= 2020-02-01 and "dateto" <= 2020-02-01 and "cancel" = 0) limit 1) (GDTRCA00000)
